Date,1023.KL,1082.KL,1155.KL,1295.KL,1299.KL,1961.KL,2194.KL,2445.KL,3182.KL,3186.KL,3405.KL,4065.KL,4106.KL,4197.KL,4677.KL,4707.KL,4715.KL,4863.KL,5218.KL,5225.KL,5249.KL,5285.KL,5681.KL,5819.KL,6012.KL,6033.KL,6866.KL,7277.KL,8869.KL
2015-01-16,3.9159066677093506,12.599936485290527,4.428085803985596,2.434877634048462,,3.700645923614502,,16.826263427734375,6.278693199157715,,,9.661532402038574,,2.0189054012298584,1.0870585441589355,54.54153060913086,2.4432308673858643,4.872341632843018,2.4319944381713867,4.379675388336182,1.4922292232513428,,11.852540016174316,10.038430213928223,4.595392227172852,14.660357475280762,,1.368910789489746,0.38816872239112854
2015-01-19,3.9828450679779053,12.67629623413086,4.525914669036865,2.4459707736968994,,3.69278883934021,,16.826263427734375,6.346776485443115,,,9.458846092224121,,2.0167367458343506,1.0870585441589355,54.6971435546875,2.4432308673858643,4.85055685043335,2.558458089828491,4.442497253417969,1.4993011951446533,,11.867029190063477,10.038430213928223,4.615400314331055,14.660357475280762,,1.4295587539672852,0.3986194431781769
2015-01-20,3.8891303539276123,12.569389343261719,4.592851161956787,2.4626095294952393,,3.69278883934021,,16.841562271118164,6.278693199157715,,,9.458846092224121,,2.0145680904388428,1.0805498361587524,54.71269989013672,2.4178466796875,4.865078449249268,2.5292739868164062,4.442497253417969,1.5205177068710327,,11.823558807373047,10.038430213928223,4.608733177185059,14.660357475280762,,1.4122307300567627,0.3971271216869354
2015-01-21,3.929293155670166,12.981745719909668,4.567106246948242,2.459836959838867,,3.69278883934021,,17.269868850708008,6.460245132446289,,,10.269599914550781,,2.060107469558716,1.1000778675079346,55.008365631103516,2.538421869277954,4.857817649841309,2.597370147705078,4.496346473693848,1.5063738822937012,,11.823558807373047,10.225127220153809,4.668758869171143,14.687762260437012,,1.4035663604736328,0.4030982255935669
2015-01-22,3.782028913497925,13.241386413574219,4.567106246948242,2.473702907562256,,3.724217176437378,,17.545204162597656,6.566152095794678,,,9.999348640441895,,2.064443826675415,1.1196057796478271,55.30402755737305,2.506692409515381,4.944953918457031,2.7238337993621826,4.53224515914917,1.5205177068710327,,11.953965187072754,10.196406364440918,4.775474548339844,15.139899253845215,,1.4035663604736328,0.4120566248893738
2015-01-23,3.681621789932251,13.562108039855957,4.634043216705322,2.515300989151001,,3.724217176437378,,17.514612197875977,6.694753170013428,,,10.134478569030762,,2.073117971420288,1.1196057796478271,55.55299758911133,2.4813075065612793,5.0320892333984375,2.7238337993621826,4.675840377807617,1.5346628427505493,,12.446615219116211,10.268209457397461,4.808821201324463,15.318016052246094,,1.4208946228027344,0.41653531789779663
2015-01-26,3.654845952987671,13.470474243164062,4.592851161956787,2.5042080879211426,,3.724217176437378,,17.484020233154297,6.6266679763793945,,,10.10744857788086,,2.064443826675415,1.1196057796478271,55.6152458190918,2.5257303714752197,5.017567157745361,2.7141058444976807,4.720715522766113,1.5346628427505493,,12.461105346679688,10.268209457397461,4.782144069671631,15.318016052246094,,1.4382226467132568,0.3986194431781769
2015-01-27,3.7083964347839355,13.439929962158203,4.592851161956787,2.5125277042388916,,3.747788906097412,,17.453426361083984,6.687187194824219,,,10.229063034057617,,2.066612720489502,1.1130961179733276,55.55299758911133,2.493999719619751,5.09744119644165,2.7238337993621826,4.738664150238037,1.5488064289093018,,12.76539421081543,10.340015411376953,4.775474548339844,15.304316520690918,,1.4295587539672852,0.4016059339046478
2015-01-28,3.7217841148376465,13.103931427001953,4.474425792694092,2.515300989151001,,3.771359920501709,,17.591096878051758,6.679622650146484,,,10.147988319396973,,2.0709497928619385,1.1130961179733276,55.53743362426758,2.6018826961517334,5.090180397033691,2.7238337993621826,4.693789958953857,1.5063738822937012,,12.750896453857422,10.196406364440918,4.755465507507324,15.222108840942383,,1.446886658668518,0.4016059339046478
2015-01-29,3.681621789932251,12.599936485290527,4.458978652954102,2.506981372833252,,3.724217176437378,,17.60638999938965,6.762833595275879,,,10.066912651062012,,2.038421869277954,1.1456425189971924,55.66194152832031,2.51303768157959,5.082919120788574,2.6751937866210938,4.666865825653076,1.4710124731063843,,12.837835311889648,10.0527925491333,4.735456466674805,15.208404541015625,,1.4122307300567627,0.3971271216869354
2015-01-30,3.681621789932251,12.920659065246582,4.489872455596924,2.515300989151001,,3.700645923614502,,17.331050872802734,6.679622650146484,,,9.837198257446289,,2.038421869277954,1.1456425189971924,55.63079833984375,2.576498031616211,5.075658321380615,2.597370147705078,4.666865825653076,1.4568686485290527,,12.779876708984375,10.067154884338379,4.735456466674805,15.208404541015625,,1.4035663604736328,0.4030982255935669
2015-02-04,3.782028913497925,12.905383110046387,4.546511173248291,2.5458061695098877,,3.73207426071167,,17.514612197875977,6.664492607116699,,,9.999348640441895,,2.0709497928619385,1.1326242685317993,56.3310546875,2.6463048458099365,5.075658321380615,2.7432894706726074,4.756612777709961,1.478084921836853,,13.026201248168945,10.253849029541016,4.768805027008057,15.400225639343262,,1.4295587539672852,0.3986194431781769
2015-02-05,3.8422739505767822,12.905383110046387,4.592851161956787,2.556899070739746,,3.73207426071167,,17.591096878051758,6.694753170013428,,,9.999348640441895,,2.068781614303589,1.1326242685317993,57.03131103515625,2.639958620071411,5.082919120788574,2.6946496963500977,4.702765464782715,1.4710124731063843,,13.0841646194458,10.239489555358887,4.715448379516602,15.372823715209961,,1.4122307300567627,0.4060846269130707
2015-02-06,3.882436990737915,12.981745719909668,4.598000526428223,2.60404372215271,,3.763502597808838,,17.591096878051758,6.656927108764648,,,9.85071086883545,,2.066612720489502,1.1391338109970093,57.077972412109375,2.652651071548462,5.082919120788574,2.7335615158081055,4.729689598083496,1.478084921836853,,13.678235054016113,10.282569885253906,4.66209077835083,15.345418930053711,,1.4382226467132568,0.41653531789779663
2015-02-09,3.815497636795044,12.844294548034668,4.634043216705322,2.60404372215271,,3.763502597808838,,17.438129425048828,6.619103908538818,,,9.783147811889648,,2.066612720489502,1.1261147260665894,57.40476608276367,2.6272666454315186,5.075658321380615,2.7530176639556885,4.720715522766113,1.4922292232513428,,13.620277404785156,10.282569885253906,4.66209077835083,15.139899253845215,,1.4728784561157227,0.41354891657829285
2015-02-10,3.8021113872528076,12.829022407531738,4.685532093048096,2.60404372215271,,3.73993182182312,,17.208681106567383,6.596409797668457,,,9.769634246826172,,2.073117971420288,1.1261147260665894,57.34252166748047,2.5891904830932617,5.075658321380615,2.850297451019287,4.684815406799316,1.4639402627944946,,13.533339500427246,10.282569885253906,4.635412216186523,15.126202583312988,,1.4382226467132568,0.43295806646347046
2015-02-11,3.828885793685913,12.890115737915039,4.685532093048096,2.573538303375244,,3.747788906097412,,17.208681106567383,6.619103908538818,,,9.769634246826172,,2.060107469558716,1.1196057796478271,57.295833587646484,2.6018826961517334,5.0320892333984375,2.7627453804016113,4.648916721343994,1.449796199798584,,13.113139152526855,10.253849029541016,4.588723182678223,14.92068099975586,,1.3775750398635864,0.44788745045661926
2015-02-12,3.815497636795044,12.890115737915039,4.670085430145264,2.5679919719696045,,3.73993182182312,,17.575794219970703,6.551021575927734,,,9.729096412658691,,2.05793833732605,1.1326242685317993,57.18690490722656,2.570152521133423,4.988521575927734,2.7724735736846924,4.648916721343994,1.4639402627944946,,12.31620979309082,10.268209457397461,4.668758869171143,14.852174758911133,,1.368910789489746,0.4374367296695709
2015-02-13,3.8088037967681885,12.75265884399414,4.731871604919434,2.5707650184631348,,3.7792155742645264,,17.591096878051758,6.513197898864746,,,9.918272972106934,,2.0774552822113037,1.1326242685317993,57.18690490722656,2.595536470413208,4.959476470947266,2.840569496154785,4.711739540100098,1.4639402627944946,,12.837835311889648,10.296932220458984,4.668758869171143,15.153602600097656,,1.368910789489746,0.45087316632270813
2015-02-16,3.935988187789917,12.783202171325684,4.737020969390869,2.5707650184631348,,3.724217176437378,,17.728761672973633,6.490505218505859,,,10.012861251831055,,2.060107469558716,1.1196057796478271,57.18690490722656,2.652651071548462,4.981260776519775,2.8211135864257812,4.720715522766113,1.4710124731063843,,13.171097755432129,10.296932220458984,4.68209981918335,15.153602600097656,,1.368910789489746,0.4553517699241638
2015-02-17,3.9493744373321533,12.767931938171387,4.737020969390869,2.5707650184631348,,3.716359853744507,,17.464155197143555,6.505634784698486,,,10.026373863220215,,2.060107469558716,1.1196057796478271,57.264713287353516,2.6653428077697754,4.99578332901001,2.830841541290283,4.711739540100098,1.478084921836853,,13.475383758544922,10.296932220458984,4.768805027008057,15.331719398498535,,1.3515827655792236,0.4434087574481964
2015-02-18,3.9493744373321533,12.75265884399414,4.747319221496582,2.5806362628936768,,3.700645923614502,,17.448591232299805,6.551021575927734,,,10.053400993347168,,2.0536015033721924,1.1261147260665894,57.264713287353516,2.652651071548462,5.003044605255127,2.908665180206299,4.711739540100098,1.4710124731063843,,13.620277404785156,10.196406364440918,4.722116947174072,15.276911735534668,,1.3515827655792236,0.4463944137096405
2015-02-23,4.002927303314209,12.67629623413086,4.649489402770996,2.5806362628936768,,3.708502769470215,,17.479721069335938,6.6266679763793945,,,9.891246795654297,,2.0536015033721924,1.1261147260665894,57.42034149169922,2.639958620071411,5.0103068351745605,2.860025405883789,4.747638702392578,1.4568686485290527,,13.562320709228516,10.239489555358887,4.80215311050415,15.441332817077637,,1.386238694190979,0.4374367296695709
2015-02-24,4.0297017097473145,12.538843154907227,4.659787654876709,2.5806362628936768,,3.708502769470215,,17.448591232299805,6.830915451049805,,,9.85071086883545,,2.0557703971862793,1.1391338109970093,57.03131103515625,2.6018826961517334,5.075658321380615,2.860025405883789,4.837385654449463,1.4922292232513428,,13.591299057006836,10.196406364440918,4.708776473999023,15.756461143493652,,1.4208946228027344,0.4463944137096405
2015-02-25,3.9493744373321533,12.798477172851562,4.644340991973877,2.5806362628936768,,3.700645923614502,,17.759899139404297,6.709880828857422,,,9.891246795654297,,2.060107469558716,1.093568205833435,56.56446838378906,2.5891904830932617,5.06839656829834,2.7335615158081055,4.918158054351807,1.4922292232513428,,13.620277404785156,10.253849029541016,4.722268581390381,16.249698638916016,,1.3949025869369507,0.44788745045661926
2015-02-26,3.9025180339813232,12.783202171325684,4.716425895690918,2.5919179916381836,,3.724217176437378,,17.822153091430664,6.793092250823975,,,9.769634246826172,,2.031916379928589,1.0870585441589355,57.03131103515625,2.608228921890259,5.155532360076904,2.7627453804016113,4.918158054351807,1.4922292232513428,,13.51884937286377,10.253849029541016,4.735763072967529,16.112689971923828,,1.3949025869369507,0.4493806064128876
2015-02-27,3.9828450679779053,12.844294548034668,4.737020969390869,2.583456516265869,,3.700645923614502,,17.666501998901367,6.694753170013428,,,9.85071086883545,,2.023242473602295,1.0740400552749634,57.18690490722656,2.608228921890259,5.170055389404297,2.7724735736846924,4.998931884765625,1.5063738822937012,,14.185376167297363,10.311295509338379,4.755999565124512,15.797555923461914,,1.4122307300567627,0.45390453934669495
2015-03-02,3.9828450679779053,13.149748802185059,4.737020969390869,2.608839988708496,,3.708502769470215,,17.588682174682617,6.7023162841796875,,,9.823683738708496,,2.0340845584869385,1.0545121431350708,57.575950622558594,2.5828444957733154,5.213623046875,2.65573787689209,4.980982780456543,1.5063738822937012,,14.156394958496094,10.311295509338379,4.722268581390381,15.824962615966797,,1.3602468967437744,0.4478725492954254
2015-03-03,3.9761502742767334,13.119202613830566,4.8142547607421875,2.622941493988037,,3.7124693393707275,,17.588682174682617,6.762833595275879,,,9.918272972106934,,2.021073818206787,1.0675307512283325,58.35399627685547,2.6463048458099365,5.228145599365234,2.5292739868164062,4.936108589172363,1.4993011951446533,,14.156391143798828,10.311295509338379,4.782984256744385,15.824962615966797,,1.368910789489746,0.45239630341529846
2015-03-04,3.969456672668457,13.042840003967285,4.778213024139404,2.653965711593628,,3.720402240753174,,17.713205337524414,6.596409797668457,,,10.10744857788086,,2.0254106521606445,1.093568205833435,58.338443756103516,2.652651071548462,5.2499284744262695,2.568186044692993,4.909184455871582,1.5063738822937012,,14.171049118041992,10.311295509338379,4.789731502532959,15.907172203063965,,1.3775750398635864,0.47501638531684875
2015-03-05,3.828885793685913,12.981745719909668,4.742170333862305,2.6257622241973877,,3.6966042518615723,,17.635374069213867,6.42998743057251,,,9.85071086883545,,2.021073818206787,1.0740400552749634,58.27619552612305,2.6209206581115723,5.206360340118408,2.383354663848877,4.918158054351807,1.4922292232513428,,13.980539321899414,10.268209457397461,4.769493579864502,15.886486053466797,,1.342918872833252,0.4704916477203369
2015-03-06,3.895824909210205,13.134476661682129,4.742170333862305,2.6314029693603516,,3.7045371532440186,,17.51085662841797,6.452681064605713,,,9.823683738708496,,2.02974796295166,1.0414937734603882,57.94940185546875,2.6463048458099365,5.26445198059082,2.344442844390869,4.980982780456543,1.478084921836853,,13.907269477844238,10.253849029541016,4.776238918304443,15.762371063232422,,1.386238694190979,0.4795401394367218
2015-03-09,3.882436990737915,12.890115737915039,4.737020969390869,2.5919179916381836,,3.6807382106781006,,17.292938232421875,6.346776485443115,,,9.756122589111328,,2.0254106521606445,1.0349842309951782,57.575950622558594,2.551114320755005,5.155532360076904,2.2471628189086914,4.882260322570801,1.4639402627944946,,13.614171028137207,10.253849029541016,4.7627458572387695,15.486560821533203,,1.3602468967437744,0.48104748129844666
2015-03-10,3.9828450679779053,12.981745719909668,4.752468585968018,2.5919179916381836,,3.6093451976776123,,17.292938232421875,6.278693199157715,,,9.877737045288086,,1.9885458946228027,1.021965742111206,57.7315559387207,2.570152521133423,5.191838264465332,2.334714651107788,4.855335712432861,1.449796199798584,,13.614171028137207,10.290133476257324,4.776238918304443,15.527935028076172,,1.3602468967437744,0.5021594762802124
2015-03-11,3.882436990737915,12.844294548034668,4.680383682250977,2.5665347576141357,,3.601412534713745,,17.292938232421875,6.157658100128174,,,9.769634246826172,,2.005894184112549,1.0089466571807861,57.7315559387207,2.5828444957733154,5.133749008178711,2.334714651107788,4.819436073303223,1.449796199798584,,13.599519729614258,10.188538551330566,4.769493579864502,15.500356674194336,,1.3515827655792236,0.500652015209198
2015-03-12,3.9159066677093506,12.935932159423828,4.695830821990967,2.594738245010376,,3.6093451976776123,,17.292938232421875,6.301388263702393,,,9.742608070373535,,2.0080628395080566,1.0349842309951782,57.7315559387207,2.5828444957733154,5.133749008178711,2.344442844390869,4.864310264587402,1.478084921836853,,13.511592864990234,10.290133476257324,4.769493579864502,15.500356674194336,,1.3515827655792236,0.5187475085258484
2015-03-13,3.962763786315918,12.981745719909668,4.685532093048096,2.5862767696380615,,3.5696816444396973,,17.292938232421875,6.210611820220947,,,9.53991985321045,,2.005894184112549,1.0349842309951782,57.964962005615234,2.614574432373047,5.126487731933594,2.2763466835021973,4.864310264587402,1.4639402627944946,,13.526247024536133,10.275619506835938,4.823461055755615,15.500356674194336,,1.3169264793395996,0.5187475085258484
2015-03-16,3.956069231033325,12.905383110046387,4.680383682250977,2.5862767696380615,,3.6093451976776123,,17.19955062866211,6.165224552154541,,,9.607483863830566,,2.0080628395080566,1.0284745693206787,56.87568664550781,2.5828444957733154,5.104702472686768,2.2277069091796875,4.891233921051025,1.449796199798584,,13.760719299316406,10.26110553741455,4.796476364135742,15.500356674194336,,1.342918872833252,0.5187475085258484
2015-03-17,3.9895389080047607,12.890115737915039,4.716425895690918,2.594738245010376,,3.5776150226593018,,17.19955062866211,6.233304977416992,,,9.796661376953125,,2.0080628395080566,1.0480026006698608,57.575950622558594,2.6272666454315186,5.09744119644165,2.2471628189086914,4.936108589172363,1.4639402627944946,,13.833992004394531,10.24659252166748,4.796476364135742,15.665837287902832,,1.3515827655792236,0.5112078189849854
2015-03-18,3.962763786315918,12.981745719909668,4.716425895690918,2.608839988708496,,3.593479871749878,,17.246240615844727,6.505634784698486,,,10.066912651062012,,2.012399673461914,1.0740400552749634,57.575950622558594,2.633613109588623,5.090180397033691,2.2471628189086914,5.20535135269165,1.4922292232513428,,13.89261245727539,10.275619506835938,4.823461055755615,15.734786987304688,,1.342918872833252,0.4855721890926361
2015-03-19,4.049783229827881,13.073385238647461,4.752468585968018,2.628582715988159,,3.641075372695923,,17.666501998901367,6.566152095794678,,,10.29662799835205,,2.0167367458343506,1.0740400552749634,57.575950622558594,2.6653428077697754,5.082919120788574,2.2277069091796875,5.115602970123291,1.4710124731063843,,14.02449893951416,10.304645538330078,4.850446701049805,15.941648483276367,,1.3515827655792236,0.4916034936904907
2015-03-20,4.049783229827881,12.890115737915039,4.711276531219482,2.622941493988037,,3.625211238861084,,17.526416778564453,6.482940196990967,,,10.120963096618652,,2.0080628395080566,1.0545121431350708,57.575950622558594,2.6463048458099365,5.09744119644165,2.2082509994506836,5.178427219390869,1.478084921836853,,14.03915786743164,10.290133476257324,4.857191562652588,15.927854537963867,,1.342918872833252,0.4900960922241211
2015-03-23,4.0430908203125,12.844294548034668,4.695830821990967,2.5975584983825684,,3.641075372695923,,17.23067855834961,6.278693199157715,,,9.94529914855957,,2.0145680904388428,1.0610216856002808,57.18690490722656,2.6018826961517334,5.177315711975098,2.2374348640441895,5.214324951171875,1.4851566553115845,,14.141737937927246,10.275619506835938,4.850446701049805,15.886486053466797,,1.3515827655792236,0.49311158061027527
2015-03-24,4.123415470123291,12.951203346252441,4.711276531219482,2.5975584983825684,,3.6569414138793945,,17.588682174682617,6.581281661987305,,,10.269599914550781,,2.0167367458343506,1.0740400552749634,57.18690490722656,2.658997058868408,5.191838264465332,2.2374348640441895,5.304073333740234,1.5488064289093018,,14.127091407775879,10.290133476257324,4.843700408935547,15.872695922851562,,1.3515827655792236,0.5127152800559998
2015-03-25,4.13680362701416,12.951203346252441,4.742170333862305,2.6173012256622314,,3.6966042518615723,,17.666501998901367,6.581281661987305,,,10.256089210510254,,2.0080628395080566,1.0740400552749634,57.264713287353516,2.6463048458099365,5.206360340118408,2.2568905353546143,5.384845733642578,1.5346628427505493,,14.200360298156738,10.290133476257324,4.823461055755615,15.872695922851562,,1.342918872833252,0.5051758289337158
2015-03-26,4.143497943878174,12.829022407531738,4.747319221496582,2.622941493988037,,3.672806739807129,,17.526416778564453,6.619103908538818,,,10.229063034057617,,2.0102312564849854,1.0740400552749634,57.575950622558594,2.614574432373047,5.191838264465332,2.334714651107788,5.384845733642578,1.527590274810791,,14.36155891418457,10.348189353942871,4.823461055755615,15.872695922851562,,1.3515827655792236,0.49763554334640503
2015-03-27,4.143496990203857,12.905383110046387,4.742170333862305,2.6314029693603516,,3.625211238861084,,17.791025161743164,6.679622650146484,,,10.269599914550781,,2.0167367458343506,1.0740400552749634,57.42034149169922,2.658997058868408,5.199099063873291,2.3055307865142822,5.357921123504639,1.527590274810791,,14.449485778808594,10.348189353942871,4.823461055755615,15.858908653259277,,1.3515827655792236,0.5021594762802124
2015-03-30,4.190735816955566,12.737387657165527,4.773065567016602,2.645504951477051,,3.633143663406372,,17.448591232299805,6.717445373535156,,,10.29662799835205,,2.0102312564849854,1.0740400552749634,57.42034149169922,2.652651071548462,5.308018684387207,2.2666187286376953,5.357921123504639,1.5346628427505493,,14.596033096313477,10.290133476257324,4.843700408935547,15.886486053466797,,1.342918872833252,0.5036677122116089
2015-03-31,4.197484016418457,12.951203346252441,4.803957462310791,2.6624269485473633,,3.641075372695923,,17.728763580322266,6.808221340179443,,,10.391217231750488,,2.0102312564849854,1.0870585441589355,57.34252166748047,2.6843810081481934,5.278975486755371,2.295802593231201,5.3938212394714355,1.541734218597412,,14.65465259552002,10.348189353942871,4.850446701049805,15.872695922851562,,1.368910789489746,0.49914392828941345
2015-04-01,4.210981845855713,12.844294548034668,4.809108257293701,2.6511454582214355,,3.649008274078369,,17.74432945251465,6.656927108764648,,,10.458780288696289,,2.0080628395080566,1.0870585441589355,57.34252166748047,2.6272666454315186,5.329803943634033,2.2568905353546143,5.366896629333496,1.541734218597412,,14.713269233703613,10.348189353942871,4.836954116821289,15.858908653259277,,1.3775750398635864,0.5051758289337158
2015-04-02,4.210981845855713,12.859569549560547,4.839999675750732,2.668067693710327,,3.641075372695923,,17.791025161743164,6.800656795501709,,,10.512829780578613,,2.0189054012298584,1.1065865755081177,57.34252166748047,2.6843810081481934,5.33706521987915,2.2568905353546143,5.286122798919678,1.541734218597412,,14.742582321166992,10.377215385437012,4.836954116821289,15.872695922851562,,1.3775750398635864,0.500652015209198
2015-04-03,4.2177300453186035,12.981745719909668,4.865746021270752,2.682169198989868,,3.6569414138793945,,17.74432945251465,6.785528182983398,,,10.512829780578613,,2.0167367458343506,1.1000778675079346,57.809349060058594,2.633613109588623,5.453246593475342,2.2471628189086914,5.277148246765137,1.5205177068710327,,14.757232666015625,10.391728401184082,4.843700408935547,15.872695922851562,,1.386238694190979,0.500652015209198
2015-04-06,4.2177300453186035,12.905383110046387,4.891489505767822,2.7019124031066895,,3.649008274078369,,17.791025161743164,6.830915451049805,,,10.634442329406738,,2.0167367458343506,1.1000778675079346,58.19838333129883,2.690727472305298,5.569427490234375,2.2568905353546143,5.330996990203857,1.527590274810791,,15.021020889282227,10.406242370605469,4.857191562652588,15.831318855285645,,1.3775750398635864,0.49914392828941345
2015-04-07,4.251471042633057,13.058111190795898,4.917234420776367,2.718834638595581,,3.649008274078369,,17.977811813354492,6.95951509475708,,,10.729031562805176,,2.0145680904388428,1.1065865755081177,58.19838333129883,2.766880750656128,5.5185980796813965,2.2568905353546143,5.375870227813721,1.5346628427505493,,15.402037620544434,10.59492015838623,4.857191562652588,15.914067268371582,,1.3775750398635864,0.5036677122116089
2015-04-08,4.210981845855713,13.210838317871094,4.917234420776367,2.7160136699676514,,3.601412534713745,,17.884414672851562,6.95951509475708,,,10.702006340026855,,2.0102312564849854,1.093568205833435,58.58740234375,2.766880750656128,5.424200057983398,2.2471628189086914,5.357921123504639,1.5346628427505493,,15.299457550048828,10.391728401184082,4.857191562652588,15.886486053466797,,1.386238694190979,0.5051758289337158
2015-04-09,4.210981845855713,13.165019035339355,4.886341094970703,2.6962714195251465,,3.688671827316284,,17.74432945251465,7.035162925720215,,,10.323652267456055,,2.0167367458343506,1.1130961179733276,58.58740234375,2.7986104488372803,5.3661112785339355,2.2763466835021973,5.357921123504639,1.5346628427505493,,15.284804344177246,10.377215385437012,4.836954116821289,15.858908653259277,,1.386238694190979,0.5187475085258484
2015-04-10,4.1704912185668945,13.271924018859863,4.8245530128479,2.687810182571411,,3.633143663406372,,17.884414672851562,6.9822096824646,,,10.634442329406738,,2.0102312564849854,1.1000778675079346,58.43178939819336,2.804957151412964,5.438722610473633,2.2763466835021973,5.357921123504639,1.541734218597412,,15.343422889709473,10.377215385437012,4.836954116821289,15.858908653259277,,1.3949025869369507,0.5081915259361267
2015-04-13,4.177239894866943,13.165019035339355,4.865746021270752,2.682169198989868,,3.641075372695923,,17.74432945251465,6.815786838531494,,,10.634442329406738,,2.003726005554199,1.0805498361587524,58.58740234375,2.9255313873291016,5.373372554779053,2.334714651107788,5.214324951171875,1.513445496559143,,15.343422889709473,10.377215385437012,4.830207824707031,15.858908653259277,,1.386238694190979,0.5066841244697571
2015-04-14,4.177239894866943,13.073385238647461,4.829701900482178,2.6765289306640625,,3.641075372695923,,17.666501998901367,6.808221340179443,,,10.674981117248535,,2.0080628395080566,1.0805498361587524,58.50960159301758,2.893800735473633,5.445984363555908,2.334714651107788,5.0438055992126465,1.513445496559143,,15.31411361694336,10.391728401184082,4.823461055755615,15.831318855285645,,1.3949025869369507,0.509699821472168
